domain,url_length,url_shortserv,url_@_present,url_spec_char_count,sec_words_present,digit_count,http_count,url_dot_count,dom_hyphen_count,ip_present,url_dom_prefix,url_subdom_count,url_redirect,url_exe_present,dom_age,dom_reg,dns_record,web_traffic,page_ranking,google_index,label
nat.west.newdev-secure.com,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
bgeneral-cuenta.webcindario.com,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
everything.explained.today,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
lostallhope.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
medical-dictionary.thefreedictionary.com,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
techsupportalert.com,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
emi-shielding.net,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
projecttopics.info,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
iqraquraanacademy.com,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
micard.co.jp.huidajj.com,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
computerhope.com,0,0,0,5,1,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
038346478ed5.wixsite.com,0,0,0,4,0,10,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
smallbusiness.chron.com,0,0,0,4,1,5,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
verifikasiacoount-fb1.cf,0,0,0,4,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
photius.com,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ee-updatebilling-info.net,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
vanprint.am,1,0,0,13,2,68,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
udriver-alert.info,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
findsimilar.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
dhlvideo.id,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
mail.lloyd-secure-account.com,0,1,0,4,3,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
californiarealestate.news,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
cybersolution.eu,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
cision.de,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
thebalancedmamas.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
jekiweh726.wixsite.com,0,0,0,4,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
nic-bank.com,0,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
gamestation.gr,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
o2-support-billingplan.com,0,0,0,4,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
hanssummers.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ffff11.yolasite.com,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
adminsecureonlinereset.com,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
pmbonline.unmuha.ac.id,0,0,0,6,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
o2-processbilling-update.com,0,0,0,4,2,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
npmjs.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
searchnetworking.techtarget.com,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
flixpassed.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
massagestudiospa.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
protomail-sever.web.app,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
massageandprayers.com,1,0,1,10,2,42,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
novafashion.ru:443,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
saint-juste.narod.ru,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
drcarmenmora.com,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
mathwords.com,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
dcrainmaker.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
lyricshare.net,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
info.onlinebanking-devices.com,0,0,0,4,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
fzks.sectorreceive.link,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
vokrugsveta.ua,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
dentonmhmr-doc-adobeauth.ga,0,0,0,6,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
plaincheck-f0068.firebaseapp.com,0,0,1,4,0,4,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
patoswebit.com,0,1,0,9,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
191.235.88.50,0,0,0,4,0,10,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
halifax-payee-remove.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
mnemonicdictionary.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
form.typeform.com,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
rakutoen-zrnxt.cc,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
kbmovers.co.za,0,0,0,7,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
inopressa.ru,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
carine.co.il,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
theblisscoach.com.au,1,0,0,9,1,5,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
hentaimovies.ex-prom.ru,0,0,0,9,0,8,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
giveawayroyale16.com,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
assdig.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50plus.de,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
seattlespermbank.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ee.assessbill-method.com,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
hdmediahub.club,1,0,0,8,1,19,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
istanbuloriental.fi,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
hmrc-tax-online.com,0,0,0,5,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
smallbusiness.chron.com,1,0,0,4,1,5,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
2eeca221b8.nxcli.net,0,0,0,7,0,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
math.ksu.edu,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
scores.nbcsports.msnbc.com,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
gameranx.com,1,1,0,9,0,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
spk-hauptfiliale.de,0,0,0,4,0,19,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
amozon.co.jp.sing-amonzoan.top,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
einloggim-eboy.de,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
coca-colacompany.com,0,0,0,5,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
toryburch.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
shitpostgenerator.tumblr.com,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
splendideventsllc.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
huile-de-ricin.fr,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
yogasharing.com,1,0,0,35,1,26,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
leyendas.gob.pe,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
jp519.com,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
alert-security-hali.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
yourfutureinfranchises.com,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
convision.dk.allforstoreunits.com,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
jogosonlinedemenina.com.br,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
tumblr.com,1,0,0,6,1,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
southerntennessee.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
betcubes.com,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
express.co.uk,1,0,0,7,1,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
learnersdictionary.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
universalfiresafety.com,1,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
surpriseplanner.com.bd,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
wakeup-world.com,1,0,0,8,2,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
businessdictionary.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
schrockguide.net,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
moneycam.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
strong.tv,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
thinkingpilates.com,0,0,0,7,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
prizeconsultancy.in,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
webmail-sso8uyg.web.app,1,0,1,9,3,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
macsigal.com.pe,1,1,1,16,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
amnesia-anime.wikia.com,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
andash.co.uk,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
johannessscinders.de,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
dl-tornj.ir,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
sabuco.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
allproducts.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
photographyspark.com,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
solitariospider.es,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
uae-appleld-pay.ssbcentar.info,0,0,0,7,1,8,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
slideshare.net,1,0,0,5,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
vieuxshack.com,1,0,0,16,2,101,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
cmd168.net,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
gmx111.yolasite.com,0,0,0,4,0,3,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
igvc.link,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
xjm7s.mjt.lu,1,0,0,10,0,18,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
falah-kharisma.blogspot.com,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
mirebawakaru.tumblr.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
verifikasifacebookid.weebly.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
freewebarcade.com,0,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ee-bill-statement.co.uk,0,1,0,4,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
foxxdonsports.com,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
coderwall.com,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
uscrissey.fr,1,0,0,9,1,40,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
guebs.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
spk-hauptfiliale.de,0,0,0,4,0,22,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
doc.microsofttoolkit.org,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
forum.ethereum.org,1,0,0,6,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
skytel.mn,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
godfreypontoonboats.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
highspeed-internet-providers.com,0,0,0,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
angebote-d15b5db6a5f2.com,0,0,0,4,0,6,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
acquisio.com,1,0,0,7,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
umbrellacorp.id,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
ponnocnaredakcjiia.xyz,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
fors.ru,1,0,0,14,0,14,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
shoprite.com.ng,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
metrorp16.com,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
frifulityspendmacter.org,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
bancodecomercio.elegroup.com.pe,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
dropbox.com,1,1,0,10,0,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
populuslive.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
schema-root.org,1,0,0,13,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
nocontent-xjsrpqym.velocityhub.com,1,0,0,6,0,15,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
my-lloyds-devices.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
spk-hauptfiliale.de,0,0,0,4,0,23,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
teslafit.stg.thebrain4web.com,1,0,0,13,2,26,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,0,0,0,7,0,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
support.hp.com,0,0,0,6,0,8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
freedownloadthetheoryofeverything.wordpress.com,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
macrumors.com,0,0,0,8,0,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
australia.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bt-newterms10.yolasite.com,0,0,0,4,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
user.fugjt.xyz,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
developers.google.com,0,0,0,6,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
littlefoots.ru,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
facelogbook.xyz,0,0,0,4,0,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
drcarmenmora.com,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
ebay.portlibertecontractor.com,1,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
last.fm,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
en.wikipedia.org,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
216.118.233.140,1,0,1,74,2,19,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
manned.org,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
43-245-61-213.cprapid.com,0,0,0,4,1,10,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
dofus-touch-majs.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
legendtitleagency.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
earthclinic.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
secure-mysantan-device.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
polyureauygulamafirmasi.com.tr,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
48tlp.codesandbox.io,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
qopduavwkgwddqpu-dot-revalidate-icaan-domain.ue.r.appspot.com,0,1,0,4,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1
ngampusonline.blogspot.com,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
floydianwaters.blogspot.com,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
drugs.com,1,0,0,5,0,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
my3billing-info.cc,0,0,0,5,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
iplocationfinder.com,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
alhsgov.weebly.com,0,0,0,10,0,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
dev.klinikmatanusantara.com,0,0,0,8,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
open-tube.com,0,0,0,5,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
ru.pinterest.com,0,1,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
searchenginehistory.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
walmart.com,1,1,0,9,0,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
activedsm.com,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
real-markt.de,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
gid-stambul.net,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
skysguy.eu-gb.cf.appdomain.cloud,0,0,1,6,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
cakesbyannemotha.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
saiosoluciones.com,0,0,0,10,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
en.m.wikipedia.org,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
biothrivecbd.com,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
docs.google.com,1,0,0,16,0,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
lnstagram-appeal-form-help.ml,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
smbc-card-co-pg0ls20f1evt7zc34wrw8veglauhz7jbuc.in,0,0,0,3,0,9,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
airplanegame.us,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
microsoft-business.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
lamoorespizza.com,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
anothermanmag.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pubgcenterroyal.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
fitnessista.com,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
fairuse.stanford.edu,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
shansonprofi.ru,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
spk-hauptfiliale.de,0,0,0,4,0,20,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
sky-accounts.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
goaqaba.com,1,0,0,9,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
definitions.net,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
faculty.uaeu.ac.ae,0,0,0,6,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
ru.wikipedia.org,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
impotspublicservice.com,0,0,0,4,0,22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
voda-paymentbill.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
nordicfocus.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
mail.payeeonline-verifyissue.com,0,0,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
domainexchanceactivacion1bn.com,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
corfuvoice.gr,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
mymajors.com,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
impotspublicservice.com,0,0,0,5,0,22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
google.verifyaccount.live,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
pruebasinv.cpaislamientostermicos.mx,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
missfiga.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
criaderodecaracoles.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
gingermoment.com,1,1,0,32,2,53,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
aseernp.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
notevocaux.wixsite.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
dologin.wixsite.com,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
inspirationlab.wordpress.com,0,0,0,8,1,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
firebasestorage.googleapis.com,1,1,1,13,1,25,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Cisco.com,1,0,0,18,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
salonmoshiek.com,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
hectorsantana.mx,1,0,0,7,1,42,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
tabs.ultimate-guitar.com,0,0,0,10,0,3,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
free-turkeys.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
support-connexion.com,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
mail.armata-neagra.ro,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
reliancestaffing.com,1,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
designerforuiq.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
o2-support-billingplan.com,1,0,0,9,1,89,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
nebutterflies.in,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
chamstar.my,0,0,0,13,0,15,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
assembly.ca.gov,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
treqin.com,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
math.dartmouth.edu,0,0,0,8,0,8,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
kfc.com.au,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
service-paypal.dev.felamedia.com,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
4soulpower.systems,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
halifax.authorise-payment.co,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
xj45o.mjt.lu,1,0,0,10,0,19,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
piovecosmetics.com,1,1,0,6,1,7,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
edrawsoft.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
answers.com,1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
orange-dcr.fr,0,0,0,6,0,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
seo-michael.co.uk,0,0,0,5,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
hemptrol.com,1,0,1,10,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
mmjhddfu.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
kamagrabestellen.nl,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
secure-online-login.com,0,0,0,4,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
thefortniteworld.com,0,0,0,5,2,20,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
